# Run configuration
# Environment,unknown_env
# Render mode,unknown_render_mode
# Batch,128
# Gamma,0.99
# Eps_start,1.0
# Eps_end,0.01
# Eps_decay,2500
# Tau,0.005
# Lr,0.0003

Episode,Reward,Episode_length,Status
67,178.67284014078325,718,Terminated: Crash
68,230.50620303917125,628,Terminated: Landed
69,264.1973002754188,445,Terminated: Landed
70,181.6477498681784,883,Terminated: Crash
71,249.07520236167684,327,Terminated: Landed
72,115.74267628238776,940,Terminated: Crash
73,224.70770235813222,446,Terminated: Landed
74,221.08590610595945,521,Terminated: Landed
75,76.14250690937499,929,Terminated: Crash
76,206.41423769757995,507,Terminated: Landed
77,173.61897017931167,655,Terminated: Crash
78,45.07073325273909,999,Truncated: Sleep
79,-50.69067149024034,999,Truncated: Sleep
80,170.79502397254993,643,Terminated: Crash
81,155.39694686500604,796,Terminated: Crash
82,199.43833120098435,770,Terminated: Crash
83,-185.88747100538677,828,Terminated: Crash
84,-115.77923045108878,999,Truncated: Sleep
85,-7.8690782017306695,999,Truncated: Sleep
86,230.17364752975973,586,Terminated: Landed
87,174.56077252536807,518,Terminated: Crash
88,188.0112085827612,667,Terminated: Crash
89,242.06545077862341,439,Terminated: Landed
90,168.42844381606466,422,Terminated: Crash
91,213.78701403340548,717,Terminated: Landed
92,187.39186290905445,733,Terminated: Crash
93,200.55223243920145,492,Terminated: Landed
94,225.93819387199198,389,Terminated: Landed
95,198.71601578995188,572,Terminated: Crash
96,220.80489463175041,513,Terminated: Landed
97,187.97118140232266,670,Terminated: Crash
98,-27.336879054800065,999,Truncated: Sleep
99,202.2666086904546,582,Terminated: Landed
100,171.16809594035652,871,Terminated: Crash
101,192.38993092450482,564,Terminated: Crash
102,197.16446805155616,766,Terminated: Crash
103,204.32391373318023,596,Terminated: Landed
104,252.0842356595674,414,Terminated: Landed
105,282.0439293463507,356,Terminated: Landed
106,209.94722820223276,405,Terminated: Landed
107,180.27397503159972,472,Terminated: Crash
108,254.698616159009,387,Terminated: Landed
109,173.71106625020562,726,Terminated: Crash
110,242.6335210842423,385,Terminated: Landed
111,269.87517998029864,346,Terminated: Landed
112,176.95989183361343,513,Terminated: Crash
113,-12.738743568179181,999,Truncated: Sleep
114,161.5901168956953,939,Terminated: Crash
115,288.9981398683918,302,Terminated: Landed
116,257.7778958696458,458,Terminated: Landed
117,247.44439551256747,690,Terminated: Landed
118,23.705225238820354,999,Truncated: Sleep
119,256.1415081489787,378,Terminated: Landed
120,202.77312581085124,361,Terminated: Landed
121,280.7845590616806,296,Terminated: Landed
122,258.2549840492296,304,Terminated: Landed
123,272.67759047538186,299,Terminated: Landed
124,254.4574644647232,481,Terminated: Landed
125,234.0347660439906,460,Terminated: Landed
126,245.51904322543948,313,Terminated: Landed
127,225.35462041991093,376,Terminated: Landed
128,270.34132752814537,319,Terminated: Landed
129,243.46289423775914,300,Terminated: Landed
130,-14.201611153806482,999,Truncated: Sleep
131,292.2549588256361,305,Terminated: Landed
132,257.05757050018866,346,Terminated: Landed
133,267.9984293999172,935,Terminated: Landed
134,219.4194634745274,456,Terminated: Landed
135,256.0881064128589,433,Terminated: Landed
136,-53.83366771273546,999,Truncated: Sleep
137,5.059668003316741,999,Truncated: Sleep
138,222.86104163844288,533,Terminated: Landed
139,176.18131737288869,564,Terminated: Crash
140,174.62715611593393,726,Terminated: Crash
141,127.95403403262425,803,Terminated: Crash
142,257.46505362939786,281,Terminated: Landed
143,-10.82403166474206,999,Truncated: Sleep
144,206.6836236273723,584,Terminated: Landed
145,266.52292190165895,320,Terminated: Landed
146,274.44501511880753,340,Terminated: Landed
147,19.30142783571213,999,Truncated: Sleep
148,255.52481508205443,390,Terminated: Landed
149,219.7647250988545,338,Terminated: Landed
150,269.4716228748614,304,Terminated: Landed
151,149.62215537500896,826,Terminated: Crash
152,264.62155023979625,510,Terminated: Landed
153,15.153974377322463,999,Truncated: Sleep
154,34.55820388280844,999,Truncated: Sleep
155,87.44304488283547,999,Truncated: Sleep
156,40.35689594701486,999,Truncated: Sleep
157,262.3250191750755,326,Terminated: Landed
158,84.12476617715808,999,Truncated: Sleep
159,60.7611815580154,999,Truncated: Sleep
160,171.58205672731185,771,Terminated: Crash
161,154.12823359841025,900,Terminated: Crash
162,175.27329978493043,756,Terminated: Crash
163,208.25507977437024,735,Terminated: Landed
164,286.5141044169915,249,Terminated: Landed
165,149.07842334578254,874,Terminated: Crash
166,188.36635903902237,756,Terminated: Crash
167,166.4758006158511,849,Terminated: Crash
168,274.58985394486433,264,Terminated: Landed
169,124.1853901289559,859,Terminated: Crash
170,238.65871166835743,254,Terminated: Landed
171,202.66942961815244,748,Terminated: Landed
172,148.84417289495497,956,Terminated: Crash
173,251.7661207032496,249,Terminated: Landed
174,212.8427843131483,347,Terminated: Landed
175,197.5037339888496,582,Terminated: Crash
176,211.04869038008604,670,Terminated: Landed
177,217.16413256906503,554,Terminated: Landed
178,287.0469234440145,273,Terminated: Landed
179,196.10697971760416,545,Terminated: Crash
180,304.9723647036993,246,Terminated: Landed
181,224.8687434906624,655,Terminated: Landed
182,232.2246528380326,686,Terminated: Landed
183,170.35643581294403,582,Terminated: Crash
184,269.59929653807467,248,Terminated: Landed
185,236.97701814843583,291,Terminated: Landed
186,195.60001587296244,310,Terminated: Crash
187,242.388846433224,348,Terminated: Landed
188,302.40701588548916,249,Terminated: Landed
189,305.31987240045845,233,Terminated: Landed
190,227.8179027670052,410,Terminated: Landed
191,249.52393379063108,275,Terminated: Landed
192,249.11462092871542,312,Terminated: Landed
193,264.87327923443183,280,Terminated: Landed
194,263.4507222250554,286,Terminated: Landed
195,260.36362460101145,281,Terminated: Landed
196,305.4712031509299,322,Terminated: Landed
197,267.6545085999559,350,Terminated: Landed
198,269.4412354452386,273,Terminated: Landed
199,228.80408983309982,327,Terminated: Landed
200,269.92264703952054,344,Terminated: Landed
201,250.6220825938405,278,Terminated: Landed
202,261.75505324585765,278,Terminated: Landed
203,210.7423309197868,463,Terminated: Landed
204,232.08983222216864,549,Terminated: Landed
205,232.62214527268748,278,Terminated: Landed
206,267.3081065359646,249,Terminated: Landed
207,263.0953142240302,249,Terminated: Landed
208,48.41009908777346,185,Terminated: Crash
209,242.58661286583254,281,Terminated: Landed
210,206.52148137378458,502,Terminated: Landed
211,240.5738991093462,269,Terminated: Landed
212,227.18506483742635,507,Terminated: Landed
213,274.86486440727094,277,Terminated: Landed
214,243.21847805165208,379,Terminated: Landed
215,219.28397432392825,370,Terminated: Landed
216,221.4793814476131,382,Terminated: Landed
217,72.76783404007298,195,Terminated: Crash
218,245.5316313161882,317,Terminated: Landed
219,273.10099915873604,366,Terminated: Landed
220,270.7883923551636,395,Terminated: Landed
221,261.1825304632101,267,Terminated: Landed
222,250.29138531934188,313,Terminated: Landed
223,214.23251738175964,264,Terminated: Landed
224,55.951340724137594,194,Terminated: Crash
225,262.58160027781855,359,Terminated: Landed
226,251.95382176450488,437,Terminated: Landed
227,213.57135975013225,601,Terminated: Landed
228,246.9998645968536,293,Terminated: Landed
229,210.50966951339757,725,Terminated: Landed
230,297.12845936747283,296,Terminated: Landed
231,268.04472970597885,294,Terminated: Landed
232,242.29403121107595,441,Terminated: Landed
233,254.71580041755027,326,Terminated: Landed
234,255.0145047400243,386,Terminated: Landed
235,266.497452662009,371,Terminated: Landed
236,233.49810940308157,319,Terminated: Landed
237,234.33553549203285,312,Terminated: Landed
238,201.87614556179852,218,Terminated: Landed
239,256.3828625428789,342,Terminated: Landed
240,206.0140420570499,470,Terminated: Landed
241,244.31148683691745,305,Terminated: Landed
242,255.0113125821508,315,Terminated: Landed
243,190.85699881634798,809,Terminated: Crash
244,234.2797410099686,469,Terminated: Landed
245,259.17778165891576,399,Terminated: Landed
246,287.3964290473629,259,Terminated: Landed
247,235.74121907196997,333,Terminated: Landed
248,291.9357653482876,299,Terminated: Landed
249,248.91576455526697,349,Terminated: Landed
250,243.9346315900404,494,Terminated: Landed
251,266.73988724726394,241,Terminated: Landed
252,256.17990056063815,376,Terminated: Landed
253,277.3377869352558,305,Terminated: Landed
254,245.93536328414652,373,Terminated: Landed
255,235.6922301307894,416,Terminated: Landed
256,228.20465336000157,288,Terminated: Landed
257,241.68241201060837,358,Terminated: Landed
258,224.90311395326873,513,Terminated: Landed
259,306.17222862379595,255,Terminated: Landed
260,246.1466633393156,272,Terminated: Landed
261,202.60538163709998,403,Terminated: Landed
262,238.87452626590382,452,Terminated: Landed
263,261.61427089642444,279,Terminated: Landed
264,235.84332460381813,351,Terminated: Landed
265,212.97858871902986,359,Terminated: Landed
266,148.58647413518946,999,Truncated: Sleep
267,294.51559462995135,298,Terminated: Landed
268,256.463062952016,390,Terminated: Landed
269,248.90066710193307,284,Terminated: Landed
270,214.29118753602305,388,Terminated: Landed
271,278.46055271676266,318,Terminated: Landed
272,217.87395384758443,512,Terminated: Landed
273,264.38342601786627,300,Terminated: Landed
274,287.9240027703686,326,Terminated: Landed
275,253.576198013194,281,Terminated: Landed
276,217.4470947062608,373,Terminated: Landed
277,255.1535730057212,303,Terminated: Landed
278,217.45139034539432,448,Terminated: Landed
279,216.35987365316134,401,Terminated: Landed
280,213.9211405690796,353,Terminated: Landed
281,228.42762497544817,317,Terminated: Landed
282,281.782605913869,257,Terminated: Landed
283,216.50325609186717,391,Terminated: Landed
284,230.720790695263,362,Terminated: Landed
285,271.53853115113736,353,Terminated: Landed
286,225.22609392871294,357,Terminated: Landed
287,244.82353941709638,332,Terminated: Landed
288,306.58610093652345,282,Terminated: Landed
289,276.39504855084476,365,Terminated: Landed
290,221.0461569415732,369,Terminated: Landed
291,236.45740744708615,384,Terminated: Landed
292,261.4613731356151,295,Terminated: Landed
293,282.04095138600076,314,Terminated: Landed
294,201.19083290332782,462,Terminated: Landed
295,221.35759697175104,341,Terminated: Landed
296,255.70576314912321,267,Terminated: Landed
297,287.5808430548204,301,Terminated: Landed
298,149.39643267430506,999,Truncated: Sleep
299,255.36100829364543,298,Terminated: Landed
300,243.89095250951158,351,Terminated: Landed
301,281.991918912001,368,Terminated: Landed
302,284.66432546656495,332,Terminated: Landed
303,277.4961298635036,263,Terminated: Landed
304,242.3383418985622,319,Terminated: Landed
305,230.83740720894292,339,Terminated: Landed
306,272.63038458170286,305,Terminated: Landed
307,286.61133247417484,326,Terminated: Landed
308,259.75198708259387,357,Terminated: Landed
309,248.52250450065364,428,Terminated: Landed
310,234.89828409250646,563,Terminated: Landed
311,262.62663717467854,325,Terminated: Landed
312,225.48123677375514,461,Terminated: Landed
313,237.4975602647549,413,Terminated: Landed
314,194.7684925359683,444,Terminated: Crash
315,108.85508726631346,999,Truncated: Sleep
316,241.86865036158846,376,Terminated: Landed
317,202.6562984457308,399,Terminated: Landed
318,219.5945145344884,461,Terminated: Landed
319,184.9411811884878,511,Terminated: Crash
320,206.5917462002405,815,Terminated: Landed
321,274.54062379652646,352,Terminated: Landed
322,173.12870488870834,461,Terminated: Crash
323,219.74525771528488,606,Terminated: Landed
324,246.25733355719004,323,Terminated: Landed
325,238.00601703369944,307,Terminated: Landed
326,241.06017266870182,388,Terminated: Landed
327,229.8555674777678,404,Terminated: Landed
328,130.45333157792382,441,Terminated: Crash
329,187.37983506735608,846,Terminated: Crash
330,239.8831946570165,422,Terminated: Landed
331,230.30258736924546,279,Terminated: Landed
332,231.44056906194695,379,Terminated: Landed
333,225.74800858983332,461,Terminated: Landed
334,288.5143044966885,250,Terminated: Landed
335,300.90319856906115,286,Terminated: Landed
336,261.29702922670776,244,Terminated: Landed
337,261.914317807267,378,Terminated: Landed
338,197.75282849271787,402,Terminated: Crash
339,219.36756830949656,558,Terminated: Landed
340,238.47713534195358,475,Terminated: Landed
341,238.97072343875814,355,Terminated: Landed
342,256.1504295276817,325,Terminated: Landed
343,236.28346841858234,324,Terminated: Landed
344,217.90997748263135,358,Terminated: Landed
345,256.7188607101132,295,Terminated: Landed
346,294.7697724674841,288,Terminated: Landed
347,210.35488649404743,290,Terminated: Landed
348,246.1304543546296,337,Terminated: Landed
349,288.64122008888046,232,Terminated: Landed
350,298.72173048732964,242,Terminated: Landed
351,232.12633261547404,331,Terminated: Landed
352,243.385570439607,387,Terminated: Landed
353,229.57661905587872,365,Terminated: Landed
354,240.95129084459995,308,Terminated: Landed
355,226.47583782456812,410,Terminated: Landed
356,234.55031509474182,337,Terminated: Landed
357,257.8258897872974,250,Terminated: Landed
358,294.8368175056809,240,Terminated: Landed
359,244.3500131981714,351,Terminated: Landed
360,267.8940841251206,305,Terminated: Landed
361,298.48766029988735,261,Terminated: Landed
362,252.7453623613182,256,Terminated: Landed
363,305.86389364297185,248,Terminated: Landed
364,299.1938434514318,225,Terminated: Landed
365,264.4543695320286,409,Terminated: Landed
366,208.7768143424281,535,Terminated: Landed
367,231.07327352396265,451,Terminated: Landed
368,235.12648583104146,298,Terminated: Landed
369,223.47879887694756,275,Terminated: Landed
370,107.72912732104551,999,Truncated: Sleep
371,270.4052310748575,391,Terminated: Landed
372,205.335958811943,309,Terminated: Landed
373,243.51167462743723,254,Terminated: Landed
374,266.5884540046607,293,Terminated: Landed
375,264.8939554048983,342,Terminated: Landed
376,248.13023638905977,329,Terminated: Landed
377,300.78512337606867,323,Terminated: Landed
378,313.1894832887292,222,Terminated: Landed
379,276.54302749156193,338,Terminated: Landed
380,247.5658456410568,249,Terminated: Landed
381,297.0342973813398,301,Terminated: Landed
382,230.87378249304754,260,Terminated: Landed
383,262.81347654327817,362,Terminated: Landed
384,253.13386827473636,327,Terminated: Landed
385,251.4175634464469,302,Terminated: Landed
386,147.7991019992839,999,Truncated: Sleep
387,255.56276866489588,289,Terminated: Landed
388,302.0797987477518,252,Terminated: Landed
389,245.215083309317,361,Terminated: Landed
390,195.26951901058658,330,Terminated: Crash
391,282.62006898391326,301,Terminated: Landed
392,197.25533626415225,317,Terminated: Crash
393,292.1903739093551,302,Terminated: Landed
394,245.55669046778712,318,Terminated: Landed
395,255.54251343788079,326,Terminated: Landed
396,222.71542947617414,407,Terminated: Landed
397,274.7355372349801,245,Terminated: Landed
398,255.04055375560438,293,Terminated: Landed
399,256.4728066457992,230,Terminated: Landed
400,236.7137053435369,485,Terminated: Landed
401,273.88662215603676,299,Terminated: Landed
402,233.41721306212168,263,Terminated: Landed
403,277.76412792780843,293,Terminated: Landed
404,269.80549995360536,299,Terminated: Landed
405,236.049142659532,236,Terminated: Landed
406,248.72671139749147,280,Terminated: Landed
407,239.14006693414416,365,Terminated: Landed
408,234.30446296201345,481,Terminated: Landed
409,247.7250622559639,231,Terminated: Landed
410,265.66923873892506,249,Terminated: Landed
411,214.71421239032293,273,Terminated: Landed
412,247.03350208117593,319,Terminated: Landed
413,267.31896681597084,292,Terminated: Landed
414,246.170049831803,242,Terminated: Landed
415,255.6760225335246,500,Terminated: Landed
416,230.3372238740487,224,Terminated: Landed
417,294.3520202702672,236,Terminated: Landed
418,225.38944224944606,266,Terminated: Landed
419,275.68077727777813,237,Terminated: Landed
420,236.6622669480703,300,Terminated: Landed
421,255.20842271360115,238,Terminated: Landed
422,238.5580870998315,269,Terminated: Landed
423,140.05308265342322,999,Truncated: Sleep
424,264.81234416578445,265,Terminated: Landed
425,256.37127278052503,240,Terminated: Landed
426,203.1207134340551,972,Terminated: Landed
427,270.8686163751071,296,Terminated: Landed
428,294.22088187489857,282,Terminated: Landed
429,272.3933960335584,256,Terminated: Landed
430,228.31665936120604,404,Terminated: Landed
431,241.79117567159534,253,Terminated: Landed
432,284.3709944200946,253,Terminated: Landed
433,259.45254625866596,425,Terminated: Landed
434,261.71789966567775,287,Terminated: Landed
435,248.30340253539583,240,Terminated: Landed
436,260.85648786242757,331,Terminated: Landed
437,233.4264186845618,334,Terminated: Landed
438,274.3734236751002,239,Terminated: Landed
439,225.61837592119738,311,Terminated: Landed
440,286.3102403461112,235,Terminated: Landed
441,280.2666941022908,276,Terminated: Landed
442,269.1361115508301,221,Terminated: Landed
443,291.517298979077,241,Terminated: Landed
444,267.30165284218265,228,Terminated: Landed
445,299.4568087190311,260,Terminated: Landed
446,278.5829261860297,275,Terminated: Landed
447,251.91280650148084,265,Terminated: Landed
448,215.83104874253243,316,Terminated: Landed
449,258.1051045234788,244,Terminated: Landed
450,277.440101876394,274,Terminated: Landed
451,296.77576055657596,282,Terminated: Landed
452,220.66182772578563,319,Terminated: Landed
453,76.26752331937112,206,Terminated: Crash
454,251.69465167771259,391,Terminated: Landed
455,292.5963065735217,253,Terminated: Landed
456,275.89082387627116,229,Terminated: Landed
457,272.6163650573202,257,Terminated: Landed
458,258.50681991426507,217,Terminated: Landed
459,292.48334695612164,218,Terminated: Landed
460,272.79845113203874,288,Terminated: Landed
461,272.9102008329493,240,Terminated: Landed
462,287.98782606242094,243,Terminated: Landed
463,247.91593101717405,243,Terminated: Landed
464,264.19343350723676,234,Terminated: Landed
465,295.38150955969064,261,Terminated: Landed
466,270.26455170770623,242,Terminated: Landed
467,275.6045367030672,284,Terminated: Landed
468,262.36545873056275,209,Terminated: Landed
469,262.4903480864791,246,Terminated: Landed
470,199.91349532109606,509,Terminated: Crash
471,261.3255129333338,246,Terminated: Landed
472,241.09141177999987,498,Terminated: Landed
473,230.2275269906804,899,Terminated: Landed
474,239.38566492502946,337,Terminated: Landed
475,271.13863955536283,338,Terminated: Landed
476,251.77895205454223,241,Terminated: Landed
477,303.9561406088492,223,Terminated: Landed
478,277.23744554484574,259,Terminated: Landed
479,269.97502343405813,234,Terminated: Landed
480,294.3083866831631,318,Terminated: Landed
481,250.785684451314,304,Terminated: Landed
482,272.18856697853903,520,Terminated: Landed
483,235.27696693059303,296,Terminated: Landed
484,305.44348573608136,338,Terminated: Landed
485,135.06215163269576,999,Truncated: Sleep
486,219.6226570125978,298,Terminated: Landed
487,268.9684956505248,266,Terminated: Landed
488,297.2524793269071,264,Terminated: Landed
489,254.88039791289575,253,Terminated: Landed
490,253.5547641842121,327,Terminated: Landed
491,231.47947830898445,244,Terminated: Landed
492,257.9462729134199,262,Terminated: Landed
493,256.73265179173785,229,Terminated: Landed
494,236.81456248763436,523,Terminated: Landed
495,102.99726022737147,999,Truncated: Sleep
496,254.3436010174501,260,Terminated: Landed
497,144.61503892350197,780,Terminated: Crash
498,295.0083923003599,304,Terminated: Landed
499,237.78442931882145,259,Terminated: Landed
500,233.2743513115044,448,Terminated: Landed
501,255.28775453008092,317,Terminated: Landed
502,260.62210195212447,321,Terminated: Landed
503,253.68909895511274,238,Terminated: Landed
504,294.9581302329666,298,Terminated: Landed
505,270.9192874442102,265,Terminated: Landed
506,239.87706946091424,317,Terminated: Landed
507,272.26283385604376,207,Terminated: Landed
508,257.3921352315915,307,Terminated: Landed
509,287.8285895314557,416,Terminated: Landed
510,150.41832023600725,999,Truncated: Sleep
511,284.94296408931,296,Terminated: Landed
512,295.5638734446961,249,Terminated: Landed
513,275.4733835505939,327,Terminated: Landed
514,258.1622665942508,266,Terminated: Landed
515,289.09725711957475,446,Terminated: Landed
516,298.65883749764646,309,Terminated: Landed
517,275.40995523547656,332,Terminated: Landed
518,266.09879906878945,380,Terminated: Landed
519,272.9054964807479,315,Terminated: Landed
520,243.0680269557217,410,Terminated: Landed
521,274.98543976567765,311,Terminated: Landed
522,259.5098567392498,315,Terminated: Landed
523,282.87946921744276,333,Terminated: Landed
524,257.5593303422662,325,Terminated: Landed
525,261.51434884341427,316,Terminated: Landed
526,266.09745049444336,308,Terminated: Landed
527,69.43992204796498,178,Terminated: Crash
528,278.07999923521743,250,Terminated: Landed
529,243.83428484850566,235,Terminated: Landed
530,297.38648178253703,273,Terminated: Landed
531,267.9396495712656,272,Terminated: Landed
532,253.30480195077033,477,Terminated: Landed
533,231.64022233354933,234,Terminated: Landed
534,294.9750584209593,392,Terminated: Landed
535,260.3672453213482,368,Terminated: Landed
536,261.77824388550414,251,Terminated: Landed
537,234.69744550438463,214,Terminated: Landed
538,265.73257277021,232,Terminated: Landed
539,163.63386750402196,999,Truncated: Sleep
540,269.5307047911593,198,Terminated: Landed
541,255.78244755528323,289,Terminated: Landed
542,256.4012482480948,218,Terminated: Landed
543,292.09199459414305,227,Terminated: Landed
544,253.45636181338142,290,Terminated: Landed
545,261.95459948938117,223,Terminated: Landed
546,304.7829440108728,255,Terminated: Landed
547,276.112859658827,218,Terminated: Landed
548,279.1511065859438,217,Terminated: Landed
549,254.14247643760328,241,Terminated: Landed
550,263.68314990431725,219,Terminated: Landed
551,270.7520428821858,219,Terminated: Landed
552,273.73236246151157,213,Terminated: Landed
553,262.33478510236694,206,Terminated: Landed
554,242.24872441835385,219,Terminated: Landed
555,258.6758219045194,193,Terminated: Landed
556,256.5439644582002,283,Terminated: Landed
557,262.3713279154034,214,Terminated: Landed
558,257.00419122744745,214,Terminated: Landed
559,247.58012650250825,223,Terminated: Landed
560,250.2511319285062,242,Terminated: Landed
561,301.60006799910167,231,Terminated: Landed
562,280.0047463713132,201,Terminated: Landed
563,238.25191452080148,201,Terminated: Landed
564,249.68524217715427,287,Terminated: Landed
565,302.0322260844142,305,Terminated: Landed
566,249.4831231998438,208,Terminated: Landed
567,295.91748594707207,220,Terminated: Landed
568,265.4036923297879,224,Terminated: Landed
569,280.0625083205257,180,Terminated: Landed
570,278.00206760658523,262,Terminated: Landed
571,283.5193609069366,304,Terminated: Landed
572,304.88348401985263,251,Terminated: Landed
573,291.9827678406766,249,Terminated: Landed
574,298.14802997907776,232,Terminated: Landed
575,233.29022143478107,184,Terminated: Landed
576,244.99036058908447,282,Terminated: Landed
577,262.17362306160794,264,Terminated: Landed
578,276.5262006540844,254,Terminated: Landed
579,279.95681361521554,209,Terminated: Landed
580,250.79049531286103,657,Terminated: Landed
581,264.997816704363,248,Terminated: Landed
582,288.76582626299364,260,Terminated: Landed
583,271.34843194843745,254,Terminated: Landed
584,252.67150921328954,251,Terminated: Landed
585,255.07947467397355,242,Terminated: Landed
586,271.88154801656435,215,Terminated: Landed
587,273.84447181359695,234,Terminated: Landed
588,296.22686488463563,211,Terminated: Landed
589,295.7165659168369,238,Terminated: Landed
590,291.2996415220203,220,Terminated: Landed
591,291.2440293342223,286,Terminated: Landed
592,241.67911640696366,720,Terminated: Landed
593,284.05844362402524,217,Terminated: Landed
594,260.87623493823384,248,Terminated: Landed
595,292.82414904881466,223,Terminated: Landed
596,295.0053867891762,209,Terminated: Landed
597,158.18670326930794,999,Truncated: Sleep
598,269.1922600814238,235,Terminated: Landed
599,300.8817103658797,218,Terminated: Landed
