# Run configuration
# Environment,LunarLander-v3
# Render mode,rgb_array
# Batch,128
# Gamma,0.99
# Eps_start,0.9
# Eps_end,0.01
# Eps_decay,2500
# Tau,0.005
# Lr,0.0003

Episode,Reward,Episode_length,Status
191,-31.34800364169193,999,Truncated: Sleep
192,-15.47232360210269,999,Truncated: Sleep
193,-8.593526504393415,999,Truncated: Sleep
194,-3.250160650938682,999,Truncated: Sleep
195,3.810771726027185,999,Truncated: Sleep
196,56.991007796017215,999,Truncated: Sleep
197,52.777731344514,999,Truncated: Sleep
198,22.467165961322777,259,Terminated: Crash
199,80.55592465146505,999,Truncated: Sleep
200,119.12929227227644,999,Truncated: Sleep
201,142.1786578310498,999,Truncated: Sleep
202,65.74507053744071,999,Truncated: Sleep
203,148.6466115788913,999,Truncated: Sleep
204,9.155342805500421,999,Truncated: Sleep
205,-13.640452132742443,999,Truncated: Sleep
206,284.3542313963763,268,Terminated: Landed
207,225.25439681930692,371,Terminated: Landed
208,213.44106495116552,376,Terminated: Landed
209,173.67388920395564,589,Terminated: Crash
210,207.24379276171027,364,Terminated: Landed
211,-10.990949879297585,999,Truncated: Sleep
212,218.27550257364132,308,Terminated: Landed
213,249.74776842559197,451,Terminated: Landed
214,207.29436137076112,613,Terminated: Landed
215,160.95733189891635,738,Terminated: Crash
216,236.73946924311633,337,Terminated: Landed
217,200.2228675353203,502,Terminated: Landed
218,157.2237652497145,760,Terminated: Crash
219,252.20210564779453,622,Terminated: Landed
220,216.0514504212207,486,Terminated: Landed
221,254.83023139782628,401,Terminated: Landed
222,245.96649291484636,362,Terminated: Landed
223,219.00928660871813,453,Terminated: Landed
224,43.82193170977584,140,Terminated: Crash
225,243.02561710229793,376,Terminated: Landed
226,-81.47322962613462,806,Terminated: Crash
227,167.8028908703282,894,Terminated: Crash
228,199.28493674288393,680,Terminated: Crash
229,185.9899248489931,564,Terminated: Crash
230,193.69127966616412,745,Terminated: Crash
231,238.1546429235798,361,Terminated: Landed
232,244.12600380654362,718,Terminated: Landed
233,190.39442081105275,574,Terminated: Crash
234,237.59412379234857,639,Terminated: Landed
235,219.86345862495915,413,Terminated: Landed
236,236.67114895484283,440,Terminated: Landed
237,219.98325256621334,502,Terminated: Landed
238,232.45578288496108,489,Terminated: Landed
239,234.7887495376404,452,Terminated: Landed
240,213.93461065156134,547,Terminated: Landed
241,224.3748419722865,659,Terminated: Landed
242,211.10496256790248,374,Terminated: Landed
243,193.70050906245353,718,Terminated: Crash
244,219.41829375784323,649,Terminated: Landed
245,265.035698680413,430,Terminated: Landed
246,221.17206167998785,465,Terminated: Landed
247,243.4793234533812,508,Terminated: Landed
248,220.1580992894175,389,Terminated: Landed
249,221.68771917668565,576,Terminated: Landed
250,251.9810826723644,336,Terminated: Landed
251,223.65813423336402,335,Terminated: Landed
252,201.7351975789876,487,Terminated: Landed
253,228.22526730348977,699,Terminated: Landed
254,137.1906818168128,999,Truncated: Sleep
255,257.60634094721905,326,Terminated: Landed
256,233.3755183052352,392,Terminated: Landed
257,238.97923221917995,496,Terminated: Landed
258,264.91089128411056,451,Terminated: Landed
259,-3.4741970678296497,341,Terminated: Crash
260,214.800657896728,385,Terminated: Landed
261,25.36243537488383,256,Terminated: Crash
262,239.11528912441048,484,Terminated: Landed
263,268.87915946756164,332,Terminated: Landed
264,267.8041521369567,399,Terminated: Landed
265,274.8498275343827,350,Terminated: Landed
266,236.3546266944727,290,Terminated: Landed
267,235.32971182904868,522,Terminated: Landed
268,192.92107203520482,440,Terminated: Crash
269,222.50689699363977,437,Terminated: Landed
270,240.5670784510936,332,Terminated: Landed
271,226.31119893913672,274,Terminated: Landed
272,244.9424216165936,265,Terminated: Landed
273,261.4197584406404,403,Terminated: Landed
274,271.27374917555704,309,Terminated: Landed
275,250.92008591648465,281,Terminated: Landed
276,256.8229656010354,325,Terminated: Landed
277,256.7904853654687,297,Terminated: Landed
278,243.87883880691518,348,Terminated: Landed
279,176.65413873180736,516,Terminated: Crash
280,226.71064967143425,397,Terminated: Landed
281,265.09124322169043,340,Terminated: Landed
282,295.3455077282943,309,Terminated: Landed
283,253.038502431037,347,Terminated: Landed
284,99.73318469928243,999,Truncated: Sleep
285,248.98781527285078,418,Terminated: Landed
286,220.3295112029213,322,Terminated: Landed
287,292.01954149350894,259,Terminated: Landed
288,211.09521852100872,314,Terminated: Landed
289,217.53967722323648,279,Terminated: Landed
290,-38.34202769384725,999,Truncated: Sleep
291,103.71136204312083,999,Truncated: Sleep
292,-50.44928617558227,190,Terminated: Crash
293,220.6006723007903,495,Terminated: Landed
294,219.61856039355527,328,Terminated: Landed
295,277.84878259883885,254,Terminated: Landed
296,273.4749098208,372,Terminated: Landed
297,224.93764159714016,674,Terminated: Landed
298,272.64979170592574,311,Terminated: Landed
299,217.23058631874432,315,Terminated: Landed
300,255.330649938389,458,Terminated: Landed
301,279.86804394840397,372,Terminated: Landed
302,222.4837610949468,298,Terminated: Landed
303,268.1420792046729,503,Terminated: Landed
304,173.91256619083777,782,Terminated: Crash
305,296.7877165248526,560,Terminated: Landed
306,235.0151269552043,250,Terminated: Landed
307,258.68543541746664,267,Terminated: Landed
308,285.85456543784477,287,Terminated: Landed
309,221.22184469232394,242,Terminated: Landed
310,252.92619732306537,367,Terminated: Landed
311,242.90223139992534,393,Terminated: Landed
312,232.9626465927672,355,Terminated: Landed
313,247.82962070341063,268,Terminated: Landed
314,272.00736167322174,419,Terminated: Landed
315,261.2091414512372,350,Terminated: Landed
316,278.69786942331285,283,Terminated: Landed
317,250.32683988543448,532,Terminated: Landed
318,256.75058509728734,330,Terminated: Landed
319,240.29820232063827,475,Terminated: Landed
320,241.47388136022866,262,Terminated: Landed
321,238.15089608908707,292,Terminated: Landed
322,271.303645189647,277,Terminated: Landed
323,239.03578618743796,246,Terminated: Landed
324,257.2321829636439,329,Terminated: Landed
325,285.05570301799077,326,Terminated: Landed
326,280.89178289659105,213,Terminated: Landed
327,269.7755404284519,349,Terminated: Landed
328,265.0063053601034,310,Terminated: Landed
329,225.39807047098537,287,Terminated: Landed
330,276.7545633993598,263,Terminated: Landed
331,224.83632727038778,372,Terminated: Landed
332,261.7288353725851,331,Terminated: Landed
333,226.40055054665237,334,Terminated: Landed
334,270.3464918244739,486,Terminated: Landed
335,162.5486012377521,749,Terminated: Crash
336,71.10571516675714,148,Terminated: Crash
337,265.6444006067117,250,Terminated: Landed
338,261.26402994920045,389,Terminated: Landed
339,297.92349372611324,359,Terminated: Landed
340,277.18516230029684,232,Terminated: Landed
341,240.96530251454251,309,Terminated: Landed
342,-5.957495667577433,88,Terminated: Crash
343,263.97292687839223,272,Terminated: Landed
344,273.54372623830267,229,Terminated: Landed
345,243.6819965755062,481,Terminated: Landed
346,274.0256959585166,279,Terminated: Landed
347,246.2560171835867,254,Terminated: Landed
348,259.01286585066765,254,Terminated: Landed
349,266.70458784371374,250,Terminated: Landed
350,252.95080181692452,392,Terminated: Landed
351,245.74518829202867,380,Terminated: Landed
352,259.0113305400848,374,Terminated: Landed
353,265.40496807798525,365,Terminated: Landed
354,240.68730495830346,723,Terminated: Landed
355,276.6399973667243,995,Terminated: Landed
356,225.58837117408962,353,Terminated: Landed
357,250.35522676237815,415,Terminated: Landed
358,224.07928290638935,747,Terminated: Landed
359,156.61930962710093,999,Truncated: Sleep
360,142.1462259847326,999,Truncated: Sleep
361,221.89475787161246,295,Terminated: Landed
362,253.14712851847744,252,Terminated: Landed
363,239.25762395663477,294,Terminated: Landed
364,233.86252174046376,303,Terminated: Landed
365,259.4111155159055,279,Terminated: Landed
366,249.93258829932765,319,Terminated: Landed
367,236.83310543149756,793,Terminated: Landed
368,272.17953127751616,338,Terminated: Landed
369,238.67047274642022,268,Terminated: Landed
370,257.0189011040752,284,Terminated: Landed
371,252.5266862297131,276,Terminated: Landed
372,249.8256044661687,309,Terminated: Landed
373,308.6627650319103,234,Terminated: Landed
374,239.8854678627662,235,Terminated: Landed
375,153.11607575208185,999,Truncated: Sleep
376,253.34270509328198,259,Terminated: Landed
377,209.1738109779864,239,Terminated: Landed
378,304.6360244809274,180,Terminated: Landed
379,148.73944132721525,999,Truncated: Sleep
380,260.1819497758494,233,Terminated: Landed
381,230.79458208852304,254,Terminated: Landed
382,240.17461031951143,300,Terminated: Landed
383,56.8425970399004,165,Terminated: Crash
384,279.120040099273,261,Terminated: Landed
385,40.59752946802445,112,Terminated: Crash
386,25.22321820943739,204,Terminated: Crash
387,307.04438848219115,240,Terminated: Landed
388,249.75055955282338,218,Terminated: Landed
389,279.2483158198993,266,Terminated: Landed
390,247.84338091187485,237,Terminated: Landed
391,49.06141843495237,174,Terminated: Crash
392,244.67763031039573,278,Terminated: Landed
393,35.511434537239836,205,Terminated: Crash
394,280.71187642174334,258,Terminated: Landed
395,31.946006408131012,101,Terminated: Crash
396,253.0894834913141,238,Terminated: Landed
397,47.93976803200121,216,Terminated: Crash
398,158.93871812131144,999,Truncated: Sleep
399,243.13110011950704,414,Terminated: Landed
400,276.57895666900066,277,Terminated: Landed
401,245.64519639406086,240,Terminated: Landed
402,264.7790711926548,280,Terminated: Landed
403,243.40937976585144,243,Terminated: Landed
404,28.870205415889046,160,Terminated: Crash
405,228.96110264416055,295,Terminated: Landed
406,258.8625550407233,233,Terminated: Landed
407,19.242738401887266,168,Terminated: Crash
408,278.07613286463777,281,Terminated: Landed
409,-21.85868165501762,180,Terminated: Crash
410,255.50256071718286,205,Terminated: Landed
411,251.84126665068965,329,Terminated: Landed
412,231.63297895775065,258,Terminated: Landed
413,244.3040915193249,218,Terminated: Landed
414,-18.199113554471893,179,Terminated: Crash
415,265.40978226571053,273,Terminated: Landed
416,252.25733285836526,219,Terminated: Landed
417,129.7828709570288,999,Truncated: Sleep
418,257.50418628315134,327,Terminated: Landed
419,4.1796654358786896,180,Terminated: Crash
420,211.1338432943415,194,Terminated: Landed
421,276.484480713787,202,Terminated: Landed
422,265.8565676078495,247,Terminated: Landed
423,51.53116155534849,143,Terminated: Crash
424,277.10378474429456,284,Terminated: Landed
425,253.21101899818316,264,Terminated: Landed
426,8.230557762517975,151,Terminated: Crash
427,280.2492245584595,221,Terminated: Landed
428,240.6272069888717,268,Terminated: Landed
429,253.637467810337,259,Terminated: Landed
430,134.40622211028855,999,Truncated: Sleep
431,232.67764888193045,242,Terminated: Landed
432,271.73556779413866,219,Terminated: Landed
433,249.32908308984895,212,Terminated: Landed
434,244.66910846768968,828,Terminated: Landed
435,24.630073085192294,174,Terminated: Crash
436,40.96237520504022,103,Terminated: Crash
437,210.48000967406418,190,Terminated: Landed
438,249.73018358477466,658,Terminated: Landed
439,-39.1487097243095,420,Terminated: Crash
440,272.0063498022025,363,Terminated: Landed
441,-42.84492238025798,999,Truncated: Sleep
442,-42.87666305512271,999,Truncated: Sleep
443,22.161728566219903,999,Truncated: Sleep
444,14.586722524342314,999,Truncated: Sleep
445,243.58973278043692,833,Terminated: Landed
446,-8.17975738579374,999,Truncated: Sleep
447,-5.508104777206611,999,Truncated: Sleep
448,-17.74427084810199,999,Truncated: Sleep
449,18.432459692118886,999,Truncated: Sleep
450,214.18419789357773,816,Terminated: Landed
451,228.41960700727893,264,Terminated: Landed
452,-16.711522781867433,999,Truncated: Sleep
453,-4.424337917973142,999,Truncated: Sleep
454,272.4036869375128,596,Terminated: Landed
455,-3.16631209352267,999,Truncated: Sleep
456,-32.42833955861736,999,Truncated: Sleep
457,154.8900703367918,999,Truncated: Sleep
458,241.34127626311397,221,Terminated: Landed
459,289.1584445312832,353,Terminated: Landed
460,-3.7854561140641705,999,Truncated: Sleep
461,-22.00198231979118,999,Truncated: Sleep
462,220.15590350484496,544,Terminated: Landed
463,250.06324921423212,382,Terminated: Landed
464,-14.652066658197686,999,Truncated: Sleep
465,37.23495978981509,999,Truncated: Sleep
466,277.0896648865007,528,Terminated: Landed
467,252.69204647483832,239,Terminated: Landed
468,26.012399273416413,999,Truncated: Sleep
469,209.19073620243776,447,Terminated: Landed
470,8.108815439418569,999,Truncated: Sleep
471,-5.06810938637123,999,Truncated: Sleep
472,24.308145852553217,999,Truncated: Sleep
473,175.5957656478597,767,Terminated: Crash
474,6.742678648054017,999,Truncated: Sleep
475,115.54381348703215,908,Terminated: Crash
476,24.8781532855483,999,Truncated: Sleep
477,231.66097161014935,360,Terminated: Landed
478,250.4391675218774,477,Terminated: Landed
479,260.7370036566629,307,Terminated: Landed
480,260.5828996575982,273,Terminated: Landed
481,259.2829796239572,339,Terminated: Landed
482,237.29971806709753,411,Terminated: Landed
483,267.9257898876991,226,Terminated: Landed
484,255.41952147312594,470,Terminated: Landed
485,232.12872033857093,229,Terminated: Landed
486,170.7819522376165,826,Terminated: Crash
487,154.31985952553836,883,Terminated: Crash
488,277.90305442867,197,Terminated: Landed
489,230.75713204034653,292,Terminated: Landed
490,191.4138268645944,921,Terminated: Crash
491,263.9447125245126,220,Terminated: Landed
492,276.0425567122943,324,Terminated: Landed
493,214.41126849828112,364,Terminated: Landed
494,154.26208727407806,970,Terminated: Crash
495,259.0132254275752,266,Terminated: Landed
496,252.55173238002058,353,Terminated: Landed
497,260.1021123382028,368,Terminated: Landed
498,202.00727796891965,843,Terminated: Landed
499,247.56901711070375,499,Terminated: Landed
500,164.07012671247995,999,Truncated: Sleep
501,241.64695433296595,601,Terminated: Landed
502,200.7678669100457,442,Terminated: Landed
503,265.88830058672687,198,Terminated: Landed
504,228.88002482278927,348,Terminated: Landed
505,268.00492194583944,344,Terminated: Landed
506,226.88746099448335,284,Terminated: Landed
507,22.449366481303425,999,Truncated: Sleep
508,64.07420213121623,999,Truncated: Sleep
509,-9.827617900069082,999,Truncated: Sleep
510,271.0556288954232,290,Terminated: Landed
511,190.26302511886678,915,Terminated: Crash
512,241.85362849592886,284,Terminated: Landed
513,159.25872069601508,897,Terminated: Crash
514,262.5904065166031,333,Terminated: Landed
515,256.30488961296453,394,Terminated: Landed
516,156.210560989993,884,Terminated: Crash
517,234.58740975577814,342,Terminated: Landed
518,228.55693475522867,685,Terminated: Landed
519,235.01914663822083,316,Terminated: Landed
520,301.8817185443558,248,Terminated: Landed
521,229.1415477895643,687,Terminated: Landed
522,243.7230491016204,413,Terminated: Landed
523,268.5206556224568,240,Terminated: Landed
524,301.90498370276276,295,Terminated: Landed
525,287.3828042688243,215,Terminated: Landed
526,241.40817148648762,338,Terminated: Landed
527,206.84310153993192,361,Terminated: Landed
528,93.88551358689682,130,Terminated: Crash
529,165.15275855336674,768,Terminated: Crash
530,259.8915014689662,228,Terminated: Landed
531,283.2242256955725,313,Terminated: Landed
532,241.6825845737048,356,Terminated: Landed
533,237.4107684847628,417,Terminated: Landed
534,301.1948284723548,155,Terminated: Landed
535,241.37682316988162,371,Terminated: Landed
536,265.8106713014538,279,Terminated: Landed
537,265.3737274058086,850,Terminated: Landed
538,280.4635407102022,213,Terminated: Landed
539,71.04577061176599,182,Terminated: Crash
540,125.08084513593337,999,Truncated: Sleep
541,252.76121430675755,201,Terminated: Landed
542,253.33961277256773,241,Terminated: Landed
543,232.1885898290395,263,Terminated: Landed
544,298.65747495035816,208,Terminated: Landed
545,275.01092054685967,157,Terminated: Landed
546,245.73701372724165,391,Terminated: Landed
547,133.54245198372428,999,Truncated: Sleep
548,278.00205517201675,245,Terminated: Landed
549,239.09362556485377,529,Terminated: Landed
550,273.3545369257093,201,Terminated: Landed
551,234.51819533070338,206,Terminated: Landed
552,274.80881841544874,316,Terminated: Landed
553,265.91816647632277,178,Terminated: Landed
554,278.16901167575617,176,Terminated: Landed
555,253.53922199868614,249,Terminated: Landed
556,198.50062335941254,729,Terminated: Crash
557,266.9388163881345,195,Terminated: Landed
558,229.8046965032732,438,Terminated: Landed
559,6.432981242243575,999,Truncated: Sleep
560,223.5471963024998,520,Terminated: Landed
561,275.16707990638645,227,Terminated: Landed
562,6.33074578009133,999,Truncated: Sleep
563,279.7420461164075,236,Terminated: Landed
564,263.3173549251818,260,Terminated: Landed
565,241.8218315922079,228,Terminated: Landed
566,246.7406643192968,235,Terminated: Landed
567,270.8088874382984,222,Terminated: Landed
568,227.8406707940852,309,Terminated: Landed
569,263.22723023193896,183,Terminated: Landed
570,66.18840814430564,107,Terminated: Crash
571,252.83265466533484,166,Terminated: Landed
572,244.63947162248024,193,Terminated: Landed
573,283.66316033346743,290,Terminated: Landed
574,239.72403914992324,607,Terminated: Landed
575,263.89685716140275,156,Terminated: Landed
576,-9.279714518912215,130,Terminated: Crash
577,65.02117329626194,106,Terminated: Crash
578,49.42032841643058,109,Terminated: Crash
579,244.86794275148378,283,Terminated: Landed
580,33.35640235137464,123,Terminated: Crash
581,54.7220785498325,153,Terminated: Crash
582,262.51024186489826,332,Terminated: Landed
583,271.00233550963617,457,Terminated: Landed
584,258.6879693964146,285,Terminated: Landed
585,247.72411937773478,213,Terminated: Landed
586,267.3373005670083,219,Terminated: Landed
587,10.829736313325327,126,Terminated: Crash
588,12.125325617616852,139,Terminated: Crash
589,53.60940626698178,146,Terminated: Crash
590,65.58776193763734,176,Terminated: Crash
591,24.81141460230866,111,Terminated: Crash
592,52.08783838163919,101,Terminated: Crash
593,2.054855442171828,106,Terminated: Crash
594,18.75608157256893,115,Terminated: Crash
595,6.525814365768184,109,Terminated: Crash
596,62.37457683666949,147,Terminated: Crash
597,46.71297297911798,89,Terminated: Crash
598,54.71521152769395,123,Terminated: Crash
599,16.334600791717307,98,Terminated: Crash
600,35.05176152633379,140,Terminated: Crash
601,-6.487243304992987,106,Terminated: Crash
602,57.74368895394761,118,Terminated: Crash
603,48.29373665874266,123,Terminated: Crash
604,29.215870045601662,124,Terminated: Crash
605,23.07206992826896,104,Terminated: Crash
606,11.659074441980238,120,Terminated: Crash
607,11.547043514789934,103,Terminated: Crash
608,17.94641752888505,140,Terminated: Crash
609,42.126839536020896,89,Terminated: Crash
610,38.0152831977548,116,Terminated: Crash
611,21.788260224883302,110,Terminated: Crash
612,8.19652221137332,125,Terminated: Crash
613,-6.6545141855299335,107,Terminated: Crash
614,20.474338814589203,97,Terminated: Crash
615,-0.4336658534590754,87,Terminated: Crash
616,11.65615529003415,131,Terminated: Crash
617,-4.26923557224751,117,Terminated: Crash
618,-10.737457318938624,66,Terminated: Crash
619,32.32649376147796,141,Terminated: Crash
620,3.720363110527984,105,Terminated: Crash
621,28.13233194269128,82,Terminated: Crash
622,41.39631823144063,116,Terminated: Crash
623,-3.710045253687511,95,Terminated: Crash
624,32.8190218578965,103,Terminated: Crash
625,49.257178935243104,151,Terminated: Crash
626,23.97967626473455,117,Terminated: Crash
627,65.6225217584107,101,Terminated: Crash
628,28.563095961900046,108,Terminated: Crash
629,-11.756176741591673,93,Terminated: Crash
630,-8.767667582672061,91,Terminated: Crash
631,-1.5854221211561565,97,Terminated: Crash
632,40.922025110489244,89,Terminated: Crash
633,15.991045146973136,99,Terminated: Crash
634,29.311565493047823,105,Terminated: Crash
635,3.6512073429684193,94,Terminated: Crash
636,37.438582406268154,87,Terminated: Crash
637,43.20329451864666,107,Terminated: Crash
