# Run configuration
# Environment,LunarLander-v3
# Render mode,rgb_array
# Batch,128
# Gamma,0.99
# Eps_start,0.9
# Eps_end,0.01
# Eps_decay,2500
# Tau,0.005
# Lr,0.0003

Episode,Reward,Episode_length,Status
0,-419.0043110094702,112,Terminated: Out of view
1,-359.24431549820645,112,Terminated: Out of view
2,-335.1521680698387,83,Terminated: Out of view
3,-183.36914906752838,111,Terminated: Crash
4,-117.16083292886529,98,Terminated: Crash
5,-285.7533455651957,148,Terminated: Crash
6,-213.7919299999139,126,Terminated: Crash
7,-55.96860061696226,70,Terminated: Crash
8,-144.9969130485457,252,Terminated: Crash
9,15.724228145638648,146,Terminated: Crash
10,-71.89824109403712,150,Terminated: Crash
11,-9.381481017391451,268,Terminated: Crash
12,-58.62043126093717,78,Terminated: Crash
13,-69.60298320768915,316,Terminated: Crash
14,102.18056230277038,999,Truncated: Sleep
15,-59.300956889356584,999,Truncated: Sleep
16,-68.55537839339964,999,Truncated: Sleep
17,-62.43850904292833,999,Truncated: Sleep
18,-42.54398342537996,999,Truncated: Sleep
19,-31.610856257259037,999,Truncated: Sleep
20,161.47586471460343,856,Terminated: Crash
21,91.28821314645899,732,Terminated: Crash
22,-43.98674310676603,535,Terminated: Crash
23,-51.545783444086666,999,Truncated: Sleep
24,-98.80261248857366,241,Terminated: Crash
25,-141.58241250229662,130,Terminated: Crash
26,213.43971813705303,599,Terminated: Landed
27,120.01247007671657,757,Terminated: Crash
28,-88.90151813596587,178,Terminated: Crash
29,101.78262238991313,999,Truncated: Sleep
30,-225.55972059991075,990,Terminated: Crash
31,-75.04686154447879,198,Terminated: Crash
32,235.7033124879783,617,Terminated: Landed
33,-59.97319800406757,171,Terminated: Crash
34,-203.27023650821604,832,Terminated: Crash
35,141.58545668289952,651,Terminated: Crash
36,-43.59869734327028,999,Truncated: Sleep
37,170.97270240167066,423,Terminated: Crash
38,-81.24414115045273,999,Truncated: Sleep
39,252.94619828108415,460,Terminated: Landed
40,83.55025030842961,999,Truncated: Sleep
41,-48.598789452187155,999,Truncated: Sleep
42,61.60300369352622,999,Truncated: Sleep
43,1.2688409544675239,999,Truncated: Sleep
44,-14.423838346799137,999,Truncated: Sleep
45,-3.9801766067758564,999,Truncated: Sleep
46,170.47321570127042,677,Terminated: Crash
47,-27.057812482433867,999,Truncated: Sleep
48,-50.69704951693892,999,Truncated: Sleep
49,-47.012629076650335,999,Truncated: Sleep
50,-71.12962991428167,999,Truncated: Sleep
51,-33.45724469291889,999,Truncated: Sleep
52,-7.813464783537808,999,Truncated: Sleep
53,-38.00248219935123,999,Truncated: Sleep
54,-9.228103042364278,999,Truncated: Sleep
55,5.650337991410851,339,Terminated: Crash
56,-16.223867948608483,999,Truncated: Sleep
57,-38.513737058574876,999,Truncated: Sleep
58,-16.66411557061017,999,Truncated: Sleep
59,-28.860201223013263,999,Truncated: Sleep
60,201.95697309731105,527,Terminated: Landed
61,-89.06322728769648,999,Truncated: Sleep
62,-157.4805721452467,153,Terminated: Crash
63,-32.1883310692331,999,Truncated: Sleep
64,-20.656827357880356,999,Truncated: Sleep
65,17.855615604210097,999,Truncated: Sleep
66,-33.8165658471518,999,Truncated: Sleep
67,-2.2556474984432056,999,Truncated: Sleep
68,20.505559381239905,160,Terminated: Crash
69,-2.2481238789247655,999,Truncated: Sleep
70,-69.77656933430812,999,Truncated: Sleep
71,-3.4545234069604733,999,Truncated: Sleep
72,18.70752901640248,999,Truncated: Sleep
73,-20.175597601667196,999,Truncated: Sleep
74,-42.28887730030177,999,Truncated: Sleep
75,-20.811431621370918,999,Truncated: Sleep
76,161.57878062774392,940,Terminated: Crash
77,-8.719512810253837,999,Truncated: Sleep
78,-26.848578845617737,999,Truncated: Sleep
79,-17.26320702968168,71,Terminated: Crash
80,-35.18679785337922,999,Truncated: Sleep
81,-6.17386946301047,999,Truncated: Sleep
82,-24.79229997414562,999,Truncated: Sleep
83,6.72286830647994,999,Truncated: Sleep
84,-16.705075825448677,999,Truncated: Sleep
85,226.69801597387612,580,Terminated: Landed
86,-19.88258063276951,999,Truncated: Sleep
87,-15.577322484808565,999,Truncated: Sleep
88,-12.793291892032501,999,Truncated: Sleep
89,0.3982204129659935,999,Truncated: Sleep
90,12.158065613267174,999,Truncated: Sleep
91,147.8436806849057,819,Terminated: Crash
92,11.709320764147899,999,Truncated: Sleep
93,33.69979716324402,999,Truncated: Sleep
94,-38.77531891262072,999,Truncated: Sleep
95,13.682695979883476,999,Truncated: Sleep
96,6.399567270522423,999,Truncated: Sleep
97,209.83076708636082,713,Terminated: Landed
98,6.857744813063141,999,Truncated: Sleep
99,185.88733958291613,723,Terminated: Crash
100,181.98173203643137,703,Terminated: Crash
101,148.72887863557384,987,Terminated: Crash
102,157.14826435314595,750,Terminated: Crash
103,171.75912175132174,861,Terminated: Crash
104,31.70179118708514,999,Truncated: Sleep
105,179.97660321814487,921,Terminated: Crash
106,130.93962026227564,831,Terminated: Crash
107,203.15555295066966,611,Terminated: Landed
108,188.10618477752038,910,Terminated: Crash
109,169.48428588012567,665,Terminated: Crash
110,223.8754152555804,552,Terminated: Landed
111,103.68068537141023,999,Truncated: Sleep
112,204.90422909210633,594,Terminated: Landed
113,199.36849875308386,543,Terminated: Crash
114,159.8493258083006,847,Terminated: Crash
115,233.96889707817215,606,Terminated: Landed
116,270.33603599656817,424,Terminated: Landed
117,162.19374659209097,598,Terminated: Crash
118,258.8144613962794,447,Terminated: Landed
119,224.27782563622034,582,Terminated: Landed
120,234.13048352074495,433,Terminated: Landed
121,178.38220982117912,683,Terminated: Crash
122,120.14077708502518,942,Terminated: Crash
123,231.18969233549302,515,Terminated: Landed
124,228.6203206368973,623,Terminated: Landed
125,264.6125899879274,377,Terminated: Landed
126,212.37348783282002,405,Terminated: Landed
127,193.67619866596084,527,Terminated: Crash
128,227.81059191264004,484,Terminated: Landed
129,202.83942371137553,798,Terminated: Landed
130,177.8917071882105,715,Terminated: Crash
131,281.8033491766904,377,Terminated: Landed
132,258.26434135944567,374,Terminated: Landed
133,182.6305533797998,666,Terminated: Crash
134,154.36479824771573,679,Terminated: Crash
135,176.09184407577163,791,Terminated: Crash
136,168.13900410094607,790,Terminated: Crash
137,201.09314219102407,666,Terminated: Landed
138,191.69008211434993,614,Terminated: Crash
