# Run configuration
# Environment,LunarLander-v3
# Render mode,rgb_array
# Batch,128
# Gamma,0.99
# Eps_start,0.9
# Eps_end,0.01
# Eps_decay,2500
# Tau,0.005
# Lr,0.0003

Episode,Reward,Episode_length,Status
0,-394.8316745311201,75,Terminated: Out of view
1,-408.45439477241223,79,Terminated: Out of view
2,-426.07971812010976,123,Terminated: Out of view
3,-113.95436318045739,65,Terminated: Crash
4,-119.79157789542819,83,Terminated: Crash
5,-185.48253595047058,103,Terminated: Crash
6,-220.0736491264227,152,Terminated: Crash
7,-149.98131172857327,115,Terminated: Crash
8,-97.90199068483066,156,Terminated: Crash
9,-293.17233058636253,156,Terminated: Crash
10,-102.48470864767052,125,Terminated: Crash
11,-98.18256512821854,200,Terminated: Crash
12,-38.69931046882828,183,Terminated: Crash
13,-26.480492930987097,313,Terminated: Crash
14,-91.89345317552218,999,Truncated: Sleep
15,-114.49466358643237,999,Truncated: Sleep
16,-73.08481258122602,999,Truncated: Sleep
17,-81.54820120820236,999,Truncated: Sleep
18,-105.84811505640563,999,Truncated: Sleep
19,-39.14474434269777,999,Truncated: Sleep
20,-73.7691532071418,999,Truncated: Sleep
21,-56.77718411154188,999,Truncated: Sleep
22,-603.3825858987275,213,Terminated: Out of view
23,-9.908218345481677,999,Truncated: Sleep
24,-56.47454844369112,999,Truncated: Sleep
25,-56.83305353030696,999,Truncated: Sleep
26,-43.13645102143079,999,Truncated: Sleep
27,-21.10852820240675,999,Truncated: Sleep
28,-25.815787276454234,999,Truncated: Sleep
29,-42.8289633194041,999,Truncated: Sleep
30,-27.541251986904477,999,Truncated: Sleep
31,-38.817961697654226,999,Truncated: Sleep
32,-103.24295757214756,740,Terminated: Crash
33,-30.272919887606303,999,Truncated: Sleep
34,-265.6804647002175,771,Terminated: Crash
35,-56.323153903382774,999,Truncated: Sleep
36,-88.80061409003969,471,Terminated: Crash
37,-29.076445844202958,999,Truncated: Sleep
38,-176.5300273411372,383,Terminated: Crash
39,-31.731018953650796,999,Truncated: Sleep
40,-31.276703882180424,999,Truncated: Sleep
41,-52.37493509107785,999,Truncated: Sleep
42,-67.4239094274195,999,Truncated: Sleep
43,-9.097273952233268,999,Truncated: Sleep
44,-18.0591935070153,999,Truncated: Sleep
45,-18.081978090309892,999,Truncated: Sleep
46,-40.910959218723654,999,Truncated: Sleep
47,36.36817696601343,999,Truncated: Sleep
48,-2.6811442182619993,999,Truncated: Sleep
49,-33.27430169356322,999,Truncated: Sleep
50,-52.66307749367771,999,Truncated: Sleep
51,0.06660987094721182,999,Truncated: Sleep
52,-30.650042799854212,999,Truncated: Sleep
53,17.891303479069357,999,Truncated: Sleep
54,-19.195708696165116,999,Truncated: Sleep
55,-36.85565868119184,999,Truncated: Sleep
56,-3.4642713728596717,999,Truncated: Sleep
57,18.021345645850435,999,Truncated: Sleep
58,-0.7291596040841,999,Truncated: Sleep
59,-19.508157971704698,999,Truncated: Sleep
60,-41.32921628720448,999,Truncated: Sleep
61,-45.43880882815723,999,Truncated: Sleep
62,-22.375968701674072,999,Truncated: Sleep
63,-40.28407020847143,999,Truncated: Sleep
64,26.82121777583571,999,Truncated: Sleep
65,-1.594240303428127,999,Truncated: Sleep
66,-53.58418557686664,999,Truncated: Sleep
67,-9.252880496082325,999,Truncated: Sleep
68,-14.593188401734105,999,Truncated: Sleep
69,-47.418537086943914,999,Truncated: Sleep
70,-30.973699606377643,999,Truncated: Sleep
71,-5.417644512710497,999,Truncated: Sleep
72,28.70540990948599,999,Truncated: Sleep
73,1.107401834060827,999,Truncated: Sleep
74,-20.54064698352417,999,Truncated: Sleep
75,-11.054257541831797,999,Truncated: Sleep
76,-8.85766585328595,999,Truncated: Sleep
77,-25.86046331207354,999,Truncated: Sleep
78,15.493984843919936,999,Truncated: Sleep
79,-5.237840655690158,999,Truncated: Sleep
80,-5.870622103490961,999,Truncated: Sleep
81,-49.42988835887202,999,Truncated: Sleep
82,-10.810133168816186,999,Truncated: Sleep
83,-77.1658118970654,999,Truncated: Sleep
84,4.698180172132906,999,Truncated: Sleep
85,-13.047103191714703,999,Truncated: Sleep
86,-13.420826845093792,999,Truncated: Sleep
87,9.269777902550517,999,Truncated: Sleep
88,-5.157153666398766,999,Truncated: Sleep
89,2.5612176640304347,999,Truncated: Sleep
90,9.29528259018528,999,Truncated: Sleep
91,-1.8327979802528802,999,Truncated: Sleep
92,9.89441675754232,999,Truncated: Sleep
93,-14.102770112562327,999,Truncated: Sleep
94,-62.77263535410253,999,Truncated: Sleep
95,-28.795654650908453,999,Truncated: Sleep
96,4.309154978929836,999,Truncated: Sleep
